frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma
728;7.290000;1.872588e+02;8.108938e-01;8.867827e-03;8.626611e-03;1.348124e-01
729;7.300000;1.855892e+02;8.050328e-01;8.968541e-03;9.389661e-03;1.104170e-01
730;7.310000;1.835063e+02;7.957715e-01;5.109331e-03;6.590037e-03;1.308004e-01
731;7.320000;1.810237e+02;7.799389e-01;6.271048e-03;2.416536e-03;8.271469e-02
732;7.330000;1.769753e+02;7.575176e-01;7.106043e-03;1.264821e-03;7.672784e-02
733;7.340000;1.729988e+02;7.394196e-01;7.941038e-03;1.131062e-04;7.074098e-02
734;7.350000;1.702407e+02;7.188675e-01;2.086379e-02;1.838312e-02;8.868763e-02
735;7.360000;1.699653e+02;7.137975e-01;2.428159e-02;2.007534e-02;9.128747e-02
736;7.370000;1.135895e+02;6.986427e-01;2.163458e-02;2.003764e-02;6.770714e-02
737;7.380000;5.690927e+01;6.836621e-01;6.064816e-03;1.729920e-03;2.618017e-02
738;7.390000;0;6.719196e-01;0;0;0
739;7.400000;6.188791e+01;6.802507e-01;0;0;0
740;7.410000;1.246227e+02;7.134854e-01;0;0;0
741;7.420000;1.874103e+02;7.474651e-01;0;0;8.085745e-02
742;7.430000;1.872426e+02;7.508274e-01;0;0;1.617149e-01
743;7.440000;1.245078e+02;7.238106e-01;0;0;1.617149e-01
744;7.450000;1.238687e+02;7.020989e-01;0;0;8.085745e-02
745;7.460000;1.242899e+02;7.083572e-01;0;0;1.309747e-01
746;7.470000;1.862805e+02;7.317050e-01;6.027903e-03;0;1.832271e-01
747;7.480000;1.863650e+02;7.523687e-01;1.121026e-02;9.392603e-04;3.926827e-01
748;7.490000;1.869636e+02;7.692261e-01;1.639262e-02;1.878521e-03;4.711636e-01
749;7.500000;1.890477e+02;7.836981e-01;1.335766e-02;3.334744e-03;4.933030e-01
750;7.510000;1.908893e+02;7.884552e-01;1.072258e-02;2.723551e-03;3.177526e-01
751;7.520000;1.926425e+02;7.913132e-01;1.274059e-02;6.382354e-03;1.120652e-01
752;7.530000;1.932865e+02;7.934842e-01;1.694802e-02;9.524194e-03;4.144167e-02
753;7.540000;2.586983e+02;7.991957e-01;1.219676e-01;2.091488e-01;9.039316e-02
754;7.550000;3.233325e+02;8.041666e-01;1.194452e-01;2.099912e-01;1.870741e-01
755;7.560000;3.871952e+02;8.082852e-01;1.137510e-01;2.073910e-01;2.819366e-01
756;7.570000;3.846417e+02;8.051577e-01;1.181893e-02;1.027112e-02;2.646193e-01
757;7.580000;3.177855e+02;7.902452e-01;1.277571e-02;7.663530e-03;2.297095e-01
758;7.590000;2.501392e+02;7.709438e-01;9.516197e-02;1.688049e-01;1.610584e-01
759;7.600000;1.830822e+02;7.565508e-01;9.262715e-02;1.697856e-01;1.301971e-01
760;7.610000;1.798044e+02;7.462948e-01;9.127685e-02;1.711562e-01;7.958181e-02
761;7.620000;1.780917e+02;7.336952e-01;1.166887e-02;1.222023e-02;6.452630e-02
762;7.630000;1.807944e+02;7.173302e-01;1.335845e-02;1.483009e-02;6.857538e-02
763;7.640000;1.848932e+02;7.119085e-01;1.386352e-02;1.705008e-02;9.237858e-02
764;7.650000;1.911028e+02;7.134480e-01;2.879628e-02;3.072836e-02;9.763313e-02
765;7.660000;1.946592e+02;7.305147e-01;3.627548e-02;3.439516e-02;1.595973e-01
766;7.670000;1.977843e+02;7.426243e-01;5.241735e-02;3.073168e-02;1.808224e-01
767;7.680000;1.989882e+02;7.572008e-01;4.456952e-02;2.169813e-02;1.742839e-01
768;7.690000;1.999774e+02;7.612433e-01;3.261495e-02;2.267391e-02;7.611582e-02
769;7.700000;2.009627e+02;7.613389e-01;1.557678e-02;2.348945e-02;2.026400e-02
770;7.710000;2.015344e+02;7.619877e-01;1.143234e-02;1.788867e-02;2.051749e-02
771;7.720000;2.015962e+02;7.600909e-01;1.534254e-02;9.731758e-03;5.189569e-02
772;7.730000;2.012013e+02;7.563918e-01;1.463743e-02;7.152160e-03;7.150521e-02
773;7.740000;2.001530e+02;7.498167e-01;1.429016e-02;1.120853e-02;1.511244e-01
774;7.750000;1.987780e+02;7.414114e-01;1.608843e-02;1.283019e-02;1.244608e-01
775;7.760000;1.962235e+02;7.336681e-01;2.739894e-02;1.826704e-02;1.254665e-01
776;7.770000;1.300644e+02;7.122754e-01;2.052128e-02;1.096335e-02;3.195374e-02
777;7.780000;6.425354e+01;6.844403e-01;1.449865e-02;6.432664e-03;2.471576e-02
778;7.790000;0;6.482108e-01;0;0;0
779;7.800000;0;6.362935e-01;0;0;0
780;7.810000;0;6.423531e-01;0;0;0
781;7.820000;6.594866e+01;6.753459e-01;0;0;1.483820e-01
782;7.830000;1.325348e+02;7.151204e-01;0;0;2.967641e-01
783;7.840000;1.984968e+02;7.567906e-01;1.535517e-02;0;3.016488e-01
784;7.850000;1.976634e+02;7.840785e-01;1.634048e-02;7.430015e-03;2.026660e-01
785;7.860000;1.953130e+02;7.939994e-01;1.942356e-02;1.217689e-02;1.084830e-01
786;7.870000;1.931896e+02;7.962649e-01;7.151470e-03;1.692377e-02;1.577973e-01
787;7.880000;1.918002e+02;7.985284e-01;9.249236e-03;1.424063e-02;1.625970e-01
788;7.890000;1.910544e+02;7.994917e-01;9.249236e-03;1.424063e-02;1.625970e-01
789;7.900000;1.900208e+02;7.925962e-01;1.798967e-02;2.077397e-02;1.364839e-01
790;7.910000;1.878335e+02;7.698693e-01;1.571508e-02;2.707080e-02;8.550707e-02
791;7.920000;1.243435e+02;7.363064e-01;1.263200e-02;2.232392e-02;3.130807e-02
792;7.930000;6.153860e+01;6.783529e-01;8.084877e-04;1.104370e-02;3.222208e-03
793;7.940000;0;6.398693e-01;0;0;0
794;7.950000;0;6.134899e-01;0;0;0
795;7.960000;0;6.159759e-01;0;0;0
796;7.970000;0;6.086629e-01;0;0;0
797;7.980000;0;5.969242e-01;0;0;0
798;7.990000;0;5.778320e-01;0;0;0
799;8.000000;0;5.732673e-01;0;0;0
800;8.010000;0;5.801477e-01;0;0;0
801;8.020000;0;6.096290e-01;0;0;0
802;8.030000;0;6.316526e-01;0;0;0
803;8.040000;0;6.444816e-01;0;0;0
804;8.050000;0;6.381755e-01;0;0;0
805;8.060000;0;6.169155e-01;0;0;0
806;8.070000;0;5.882142e-01;0;0;0
807;8.080000;0;5.820425e-01;0;0;0
808;8.090000;0;5.813617e-01;0;0;0
809;8.100000;0;5.970402e-01;0;0;0
810;8.110000;0;5.864286e-01;0;0;0
811;8.120000;0;5.988909e-01;0;0;0
812;8.130000;0;6.145974e-01;0;0;0
813;8.140000;0;6.476633e-01;0;0;0
814;8.150000;0;6.406971e-01;0;0;0
815;8.160000;0;6.289382e-01;0;0;0
816;8.170000;0;6.358555e-01;0;0;0
817;8.180000;6.596924e+01;6.839194e-01;0;0;1.824309e-01
818;8.190000;1.334739e+02;7.281036e-01;0;0;3.648618e-01
819;8.200000;2.026423e+02;7.474573e-01;8.261364e-03;0;4.184581e-01
820;8.210000;2.096250e+02;7.464544e-01;1.691045e-02;1.733645e-04;2.774211e-01
821;8.220000;2.179725e+02;7.524326e-01;2.117395e-02;4.441064e-03;1.159564e-01
822;8.230000;2.265347e+02;7.600231e-01;2.218740e-02;9.646714e-03;8.063018e-02
823;8.240000;2.349299e+02;7.588022e-01;1.550394e-02;1.263019e-02;7.503950e-02
824;8.250000;2.441436e+02;7.605991e-01;1.723660e-02;1.198321e-02;7.914775e-02
825;8.260000;2.542616e+02;7.588329e-01;1.728799e-02;1.311039e-02;6.825697e-02
826;8.270000;2.626627e+02;7.810788e-01;2.383670e-02;1.705780e-02;5.725442e-02
827;8.280000;2.674505e+02;7.948604e-01;2.516487e-02;1.730563e-02;4.296743e-02
828;8.290000;2.680475e+02;8.049510e-01;1.728057e-02;1.446943e-02;8.742905e-02
829;8.300000;2.641493e+02;7.924799e-01;1.089028e-02;9.425651e-03;9.789027e-02
830;8.310000;2.555864e+02;7.759163e-01;8.222896e-03;7.547821e-03;1.004013e-01
831;8.320000;2.452198e+02;7.736551e-01;1.600780e-02;7.018475e-03;7.294576e-02
832;8.330000;2.355331e+02;7.788773e-01;2.580720e-02;8.925914e-03;7.261401e-02
833;8.340000;2.265512e+02;7.682049e-01;3.026056e-02;9.422468e-03;7.223140e-02
834;8.350000;2.144776e+02;7.398309e-01;2.643786e-02;1.005722e-02;9.152025e-02
835;8.360000;1.383144e+02;7.091517e-01;1.451442e-02;6.089312e-03;5.659014e-02
836;8.370000;6.600533e+01;7.048232e-01;5.404117e-03;3.602043e-03;4.367417e-02
837;8.380000;0;6.943062e-01;0;0;0
838;8.390000;0;6.455814e-01;0;0;0
839;8.400000;0;5.963742e-01;0;0;0
840;8.410000;0;5.758784e-01;0;0;0
841;8.420000;0;5.883109e-01;0;0;0
842;8.430000;0;5.966066e-01;0;0;0
843;8.440000;0;5.775501e-01;0;0;0
844;8.450000;0;5.679292e-01;0;0;0
845;8.460000;0;5.678425e-01;0;0;0
846;8.470000;0;5.728418e-01;0;0;0
847;8.480000;0;5.715862e-01;0;0;0
848;8.490000;0;5.602998e-01;0;0;0
849;8.500000;0;5.842319e-01;0;0;0
850;8.510000;0;6.250671e-01;0;0;0
851;8.520000;0;6.649573e-01;0;0;0
852;8.530000;0;6.843000e-01;0;0;0
853;8.540000;0;6.926199e-01;0;0;0
854;8.550000;0;6.940274e-01;0;0;0
855;8.560000;0;6.902819e-01;0;0;0
856;8.570000;5.695040e+01;7.013084e-01;0;0;0
857;8.580000;1.133326e+02;7.181229e-01;0;0;6.740454e-02
858;8.590000;1.695093e+02;7.388608e-01;3.557891e-03;0;9.590194e-02
859;8.600000;1.683086e+02;7.486374e-01;6.546093e-03;1.375543e-03;1.183115e-01
860;8.610000;1.669519e+02;7.579200e-01;1.831858e-02;1.118738e-02;8.696609e-02
861;8.620000;1.653492e+02;7.621388e-01;2.749483e-02;1.259876e-02;1.289613e-01
862;8.630000;1.640434e+02;7.682214e-01;2.836469e-02;1.995190e-02;1.146679e-01
863;8.640000;1.632690e+02;7.736859e-01;1.907641e-02;1.148516e-02;8.887222e-02
864;8.650000;1.629470e+02;7.783111e-01;7.565109e-03;1.089706e-02;7.333740e-02
865;8.660000;1.628490e+02;7.785418e-01;5.267893e-03;3.824198e-03;7.864040e-02
866;8.670000;1.631000e+02;7.786737e-01;4.344526e-03;4.134928e-03;8.179609e-02
867;8.680000;1.635625e+02;7.780597e-01;3.426239e-03;3.908528e-03;5.241093e-02
868;8.690000;1.640209e+02;7.701073e-01;2.169937e-03;2.849578e-03;6.456440e-02
869;8.700000;1.095188e+02;7.428154e-01;6.090898e-04;1.193752e-03;5.114524e-02
870;8.710000;5.480426e+01;7.006509e-01;3.045449e-04;5.968762e-04;2.557262e-02
871;8.720000;0;6.616196e-01;0;0;0
872;8.730000;0;6.229286e-01;0;0;0
873;8.740000;0;5.900498e-01;0;0;0
874;8.750000;0;5.786975e-01;0;0;0
875;8.760000;0;6.100926e-01;0;0;0
876;8.770000;6.284309e+01;6.721991e-01;0;0;0
877;8.780000;1.257511e+02;7.319614e-01;0;0;2.978847e-02
878;8.790000;1.875926e+02;7.703762e-01;0;0;5.957693e-02
879;8.800000;1.853647e+02;7.913465e-01;0;0;8.936540e-02
880;8.810000;1.823832e+02;8.013940e-01;2.283319e-03;3.224398e-03;9.580421e-02
881;8.820000;1.804978e+02;8.087702e-01;5.719278e-03;3.621406e-03;9.058080e-02
882;8.830000;1.802296e+02;8.126003e-01;1.157179e-02;6.098288e-03;7.243114e-02
883;8.840000;1.808339e+02;8.105749e-01;1.514098e-02;5.350772e-03;4.784268e-02
884;8.850000;1.813123e+02;7.989120e-01;1.827247e-02;5.553389e-03;2.345248e-02
885;8.860000;1.813536e+02;7.779715e-01;1.529637e-02;6.710870e-03;7.583778e-02
886;8.870000;1.208226e+02;7.280267e-01;9.443858e-03;4.233988e-03;6.419897e-02
887;8.880000;6.038820e+01;6.902050e-01;2.876411e-03;3.634363e-03;6.402411e-02
888;8.890000;0;6.711946e-01;0;0;0
889;8.900000;0;6.704432e-01;0;0;0
890;8.910000;7.431628e+01;6.886993e-01;0;0;1.283327e-01
891;8.920000;1.497036e+02;7.057384e-01;0;0;2.566654e-01
892;8.930000;2.249597e+02;7.333420e-01;8.230603e-03;8.991675e-03;2.747419e-01
893;8.940000;2.253969e+02;7.272074e-01;9.661143e-03;1.145361e-02;1.846119e-01
894;8.950000;1.500096e+02;6.672656e-01;9.661143e-03;1.145361e-02;5.627924e-02
895;8.960000;7.475349e+01;6.377596e-01;1.430539e-03;2.461933e-03;3.820265e-02
896;8.970000;0;6.233268e-01;0;0;0
897;8.980000;0;6.563801e-01;0;0;0
898;8.990000;0;6.399363e-01;0;0;0
899;9.000000;0;6.268699e-01;0;0;0
900;9.010000;0;6.261849e-01;0;0;0
901;9.020000;0;6.386805e-01;0;0;0
902;9.030000;0;6.568888e-01;0;0;0
903;9.040000;4.910336e+01;6.727707e-01;0;0;0
904;9.050000;9.636825e+01;7.018372e-01;0;0;1.961410e-02
905;9.060000;1.433275e+02;7.355022e-01;0;0;3.922820e-02
906;9.070000;1.413793e+02;7.561853e-01;1.903787e-02;0;9.768080e-02
907;9.080000;1.417271e+02;7.724070e-01;3.807574e-02;0;1.365193e-01
908;9.090000;1.428453e+02;7.608854e-01;4.169446e-02;1.562582e-02;1.771182e-01
909;9.100000;1.453960e+02;7.408161e-01;2.356015e-02;1.835080e-02;1.484287e-01
910;9.110000;1.484261e+02;7.252090e-01;5.425829e-03;2.107579e-02;1.197393e-01
911;9.120000;1.515234e+02;7.170699e-01;2.710655e-03;8.174950e-03;8.928949e-02
912;9.130000;1.018176e+02;7.066872e-01;1.807104e-03;5.449967e-03;5.952632e-02
913;9.140000;5.117469e+01;6.686399e-01;9.035518e-04;2.724983e-03;2.976316e-02
914;9.150000;0;5.820282e-01;0;0;0
915;9.160000;0;5.029853e-01;0;0;0
916;9.170000;0;4.528117e-01;0;0;0
917;9.180000;0;4.505123e-01;0;0;0
918;9.190000;0;4.718575e-01;0;0;0
919;9.200000;0;5.015947e-01;0;0;0
920;9.210000;0;5.401247e-01;0;0;0
921;9.220000;5.860347e+01;6.086890e-01;0;0;0
922;9.230000;1.170919e+02;6.796751e-01;0;0;1.506877e-01
923;9.240000;1.751635e+02;7.564678e-01;1.831363e-02;0;2.269510e-01
924;9.250000;1.739243e+02;7.814154e-01;2.042103e-02;8.380213e-03;2.515300e-01
925;9.260000;1.715723e+02;7.806857e-01;2.252842e-02;1.676043e-02;1.254212e-01
926;9.270000;1.681594e+02;7.707691e-01;1.565257e-02;2.688854e-02;6.195003e-02
927;9.280000;1.644939e+02;7.666013e-01;1.914193e-02;2.415731e-02;5.469227e-02
928;9.290000;1.618579e+02;7.624382e-01;2.224993e-02;1.766152e-02;5.444393e-02
929;9.300000;1.607351e+02;7.552477e-01;1.602755e-02;9.417833e-03;6.598235e-02
930;9.310000;1.600645e+02;7.374740e-01;1.420381e-02;6.391929e-03;1.336965e-01
931;9.320000;1.590558e+02;7.254727e-01;1.299320e-02;6.945847e-03;1.283600e-01
932;9.330000;1.055199e+02;7.080986e-01;7.777798e-03;5.061423e-03;1.040294e-01
933;9.340000;5.249181e+01;6.856258e-01;4.004789e-03;2.438342e-03;1.899414e-02
934;9.350000;0;6.488994e-01;0;0;0
935;9.360000;0;6.146770e-01;0;0;0
936;9.370000;0;5.937248e-01;0;0;0
937;9.380000;0;5.900055e-01;0;0;0
938;9.390000;0;5.767595e-01;0;0;0
939;9.400000;0;5.699019e-01;0;0;0
940;9.410000;0;5.592948e-01;0;0;0
941;9.420000;0;5.681399e-01;0;0;0
942;9.430000;0;5.747873e-01;0;0;0
943;9.440000;0;6.157153e-01;0;0;0
944;9.450000;5.857855e+01;6.620050e-01;0;0;0
945;9.460000;1.183485e+02;7.182779e-01;0;0;9.220257e-02
946;9.470000;1.785400e+02;7.475581e-01;0;0;1.844051e-01
947;9.480000;1.804468e+02;7.687492e-01;1.272610e-02;0;2.161554e-01
948;9.490000;1.815401e+02;7.748956e-01;1.532461e-02;5.368605e-03;1.931608e-01
949;9.500000;1.829655e+02;7.799447e-01;1.685026e-02;6.681953e-03;1.174134e-01
950;9.510000;1.843033e+02;7.864757e-01;5.389122e-03;6.948443e-03;9.522474e-02
951;9.520000;1.852731e+02;7.932174e-01;4.055564e-03;1.846327e-03;3.557826e-02
952;9.530000;1.855388e+02;7.994609e-01;8.666526e-03;5.381353e-03;4.862033e-02
953;9.540000;1.855202e+02;7.976086e-01;7.966585e-03;1.067606e-02;5.326532e-02
954;9.550000;1.845200e+02;7.875423e-01;6.966740e-03;1.059292e-02;6.147008e-02
955;9.560000;1.813621e+02;7.689504e-01;1.129500e-03;5.844625e-03;3.381951e-02
956;9.570000;1.767065e+02;7.523637e-01;7.639525e-03;7.065442e-03;4.333891e-02
957;9.580000;1.713252e+02;7.310974e-01;1.444945e-02;1.366412e-02;4.929856e-02
958;9.590000;1.700397e+02;7.155455e-01;2.930254e-02;2.426248e-02;5.163994e-02
959;9.600000;1.128907e+02;6.693519e-01;2.222750e-02;1.748046e-02;2.791403e-02
960;9.610000;5.743911e+01;6.261255e-01;1.515246e-02;1.069845e-02;4.188116e-03
961;9.620000;0;5.669467e-01;0;0;0
962;9.630000;0;5.425724e-01;0;0;0
963;9.640000;0;5.246297e-01;0;0;0
964;9.650000;0;5.226210e-01;0;0;0
965;9.660000;0;5.295784e-01;0;0;0
966;9.670000;0;5.317381e-01;0;0;0
967;9.680000;0;5.391109e-01;0;0;0
968;9.690000;0;5.307344e-01;0;0;0
969;9.700000;0;5.576851e-01;0;0;0
970;9.710000;0;5.948651e-01;0;0;0
971;9.720000;0;6.421457e-01;0;0;0
972;9.730000;0;6.515977e-01;0;0;0
973;9.740000;0;6.452774e-01;0;0;0
974;9.750000;0;6.199552e-01;0;0;0
975;9.760000;0;5.929275e-01;0;0;0
976;9.770000;0;5.801712e-01;0;0;0
977;9.780000;0;5.766243e-01;0;0;0
978;9.790000;0;6.053628e-01;0;0;0
979;9.800000;5.404808e+01;6.544170e-01;0;0;3.198406e-01
980;9.810000;1.079052e+02;6.987936e-01;0;0;6.396812e-01
981;9.820000;1.622371e+02;7.293165e-01;1.538564e-02;0;8.154370e-01
982;9.830000;1.628131e+02;7.254394e-01;2.874139e-02;1.572086e-03;6.048207e-01
983;9.840000;1.089560e+02;7.139759e-01;2.874139e-02;1.572086e-03;2.849801e-01
984;9.850000;5.462411e+01;6.751962e-01;1.335575e-02;1.572086e-03;1.092243e-01
985;9.860000;0;6.520693e-01;0;0;0
986;9.870000;0;6.222910e-01;0;0;0
987;9.880000;0;6.023565e-01;0;0;0
988;9.890000;0;5.750408e-01;0;0;0
989;9.900000;0;5.670199e-01;0;0;0
990;9.910000;0;5.966187e-01;0;0;0
991;9.920000;0;6.256013e-01;0;0;0
992;9.930000;7.075680e+01;6.734378e-01;0;0;0
993;9.940000;1.416072e+02;7.007237e-01;0;0;0
994;9.950000;2.124576e+02;7.216901e-01;0;0;0
995;9.950000;2.125512e+02;7.280124e-01;0;0;0
